evaluations raw_y y y_p misses hits c__w_allowed_tinf_ c__w_allowed_inc_ c__bending_capacity_ c__shear_VRd_max_ c__min_slab_depth_fire_ c__min_reinforcement_crack_ c__min_reinforcement_ductility_ c__max_reinforcement c__max_reinforcement_spacing_lay_1 c__max_reinforcement_spacing_lay_2 c__max_reinforcement_spacing_lay_3 c__min_reinforcement_spacing_lay_1 c__min_reinforcement_spacing_lay_2 c__min_reinforcement_spacing_lay_3 c__reinforcement_outside_cross_section c__beam_bending_capacity_ c__beam_shear_VRd_max_ c__beam_min_width_fire_ c__beam_min_reinforcement_crack_ c__beam_min_reinforcement_duct_ c__beam_max_reinforcement_ c__beam_min_spacing_lay_1_ c__beam_min_spacing_lay_2_ c__beam_deflection_tinf_ var__slab_depth_mm var__reinforcement_spacing_lay_1_mm var__reinforcement_spacing_lay_2_mm var__reinforcement_spacing_lay_3_mm var__reinforcement_layer_active_2_ var__reinforcement_layer_active_3_ var__reinforcement_diameter_mm var__concrete_grade_MPa var__beam_depth_mm var__beam_reinforcement_diameter_mm var__beam_reinforcement_spacing_lay_1_mm var__beam_reinforcement_spacing_lay_2_mm var__beam_reinforcement_layer_active_2_
745 680.8733372320 158.8772457060 680.8733372320 745.0000000000 17880.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5090418016 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0266666667 0.0885988779 360.0000000000 166.7000000000 52.6000000000 40.0000000000 0.0000000000 1.0000000000 12.0000000000 60.0000000000 500.0000000000 14.0000000000 40.0000000000 26.6700000000 1.0000000000
746 620.1971435582 163.3638525278 620.1971435582 746.0000000000 17904.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.0666666667 0.0000000000 380.0000000000 142.9000000000 38.5000000000 66.7000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 550.0000000000 16.0000000000 21.8200000000 30.0000000000 1.0000000000
747 545.1254923457 143.5527823945 545.1254923457 747.0000000000 17928.0000000000 0.1334663427 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0266666667 0.4000000000 0.0000000000 310.0000000000 111.1000000000 35.7000000000 50.0000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 600.0000000000 14.0000000000 26.6700000000 20.0000000000 1.0000000000
748 407.7885935698 146.5641226186 407.7885935698 748.0000000000 17952.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3798205861 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0266666667 0.0000000000 360.0000000000 142.9000000000 37.0000000000 50.0000000000 0.0000000000 1.0000000000 10.0000000000 55.0000000000 600.0000000000 14.0000000000 60.0000000000 26.6700000000 1.0000000000
749 617.4199844767 182.2977016957 617.4199844767 749.0000000000 17976.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3817575697 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 0.0000000000 350.0000000000 100.0000000000 34.5000000000 33.3000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 500.0000000000 12.0000000000 21.8200000000 24.0000000000 1.0000000000
750 800.3092138089 169.1266534688 800.3092138089 750.0000000000 18000.0000000000 0.0000000000 0.1504714710 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0350581797 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.0000000000 0.0000000000 330.0000000000 111.1000000000 35.7000000000 47.6000000000 0.0000000000 1.0000000000 14.0000000000 70.0000000000 500.0000000000 16.0000000000 21.8200000000 40.0000000000 1.0000000000
751 249.9774821524 159.8255262660 249.9774821524 751.0000000000 18024.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0407844513 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 320.0000000000 250.0000000000 33.3000000000 38.5000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 550.0000000000 14.0000000000 30.0000000000 24.0000000000 1.0000000000
752 704.2358547171 197.1810536791 704.2358547171 752.0000000000 18048.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4085664265 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 390.0000000000 111.1000000000 35.7000000000 52.6000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 600.0000000000 14.0000000000 80.0000000000 24.0000000000 1.0000000000
753 314.5320291622 182.0208502096 314.5320291622 753.0000000000 18072.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 390.0000000000 200.0000000000 37.0000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 550.0000000000 20.0000000000 48.0000000000 34.2900000000 1.0000000000
754 2420.4994415506 109.0942767165 2420.4994415506 754.0000000000 18096.0000000000 0.1571866576 0.0000000000 0.1888648867 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.9714273639 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.2124867128 390.0000000000 250.0000000000 35.7000000000 111.1000000000 0.0000000000 1.0000000000 12.0000000000 25.0000000000 550.0000000000 24.0000000000 120.0000000000 40.0000000000 1.0000000000
755 12087.1313080849 117.0882929269 12087.1313080849 755.0000000000 18120.0000000000 1.8515384179 1.2506211808 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3888888889 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 180.0000000000 250.0000000000 40.0000000000 41.7000000000 1.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 12.0000000000 24.0000000000 20.0000000000 1.0000000000
756 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 756.0000000000 18144.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 390.0000000000 90.9000000000 33.3000000000 38.5000000000 0.0000000000 1.0000000000 14.0000000000 55.0000000000 550.0000000000 10.0000000000 26.6700000000 20.0000000000 1.0000000000
757 665.8487732976 154.6136413361 665.8487732976 757.0000000000 18168.0000000000 0.1398417142 0.2471147503 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.1200000000 0.0000000000 270.0000000000 111.1000000000 52.6000000000 34.5000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 550.0000000000 14.0000000000 24.0000000000 24.0000000000 1.0000000000
758 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 758.0000000000 18192.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 230.0000000000 100.0000000000 38.5000000000 52.6000000000 0.0000000000 0.0000000000 14.0000000000 80.0000000000 550.0000000000 16.0000000000 40.0000000000 30.0000000000 1.0000000000
759 3440.3361016020 178.7296030015 3440.3361016020 759.0000000000 18216.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 1.4000000000 0.0000000000 380.0000000000 66.7000000000 34.5000000000 45.5000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 600.0000000000 24.0000000000 40.0000000000 20.0000000000 1.0000000000
760 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 760.0000000000 18240.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 380.0000000000 142.9000000000 43.5000000000 41.7000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 550.0000000000 10.0000000000 48.0000000000 21.8200000000 1.0000000000
761 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 761.0000000000 18264.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 370.0000000000 100.0000000000 37.0000000000 45.5000000000 1.0000000000 1.0000000000 14.0000000000 45.0000000000 600.0000000000 10.0000000000 40.0000000000 21.8200000000 1.0000000000
762 1168.5819289841 215.0880427707 1168.5819289841 762.0000000000 18288.0000000000 0.0000000000 0.2096541770 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5483273189 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 125.0000000000 55.6000000000 38.5000000000 1.0000000000 1.0000000000 14.0000000000 80.0000000000 600.0000000000 12.0000000000 34.2900000000 30.0000000000 1.0000000000
763 1232.7843842912 146.5894572570 1232.7843842912 763.0000000000 18312.0000000000 0.0885453911 0.6701688961 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2748666519 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 71.4000000000 41.7000000000 40.0000000000 1.0000000000 1.0000000000 10.0000000000 70.0000000000 550.0000000000 16.0000000000 80.0000000000 40.0000000000 1.0000000000
764 752.6045145445 157.2656283455 752.6045145445 764.0000000000 18336.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6851723896 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 71.4000000000 50.0000000000 66.7000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 600.0000000000 10.0000000000 26.6700000000 20.0000000000 1.0000000000
765 4877.1250813294 180.6342622715 4877.1250813294 765.0000000000 18360.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6000000000 1.4000000000 0.0000000000 350.0000000000 142.9000000000 33.3000000000 58.8000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 500.0000000000 24.0000000000 30.0000000000 20.0000000000 1.0000000000
766 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 766.0000000000 18384.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 380.0000000000 100.0000000000 55.6000000000 33.3000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 550.0000000000 10.0000000000 40.0000000000 48.0000000000 1.0000000000
767 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 767.0000000000 18408.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 390.0000000000 71.4000000000 33.3000000000 83.3000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 450.0000000000 12.0000000000 26.6700000000 24.0000000000 1.0000000000
768 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 768.0000000000 18432.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 350.0000000000 142.9000000000 50.0000000000 47.6000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 600.0000000000 10.0000000000 40.0000000000 48.0000000000 1.0000000000
769 439.7818541890 160.2703550252 439.7818541890 769.0000000000 18456.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4000000000 0.0000000000 360.0000000000 125.0000000000 47.6000000000 45.5000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 600.0000000000 14.0000000000 30.0000000000 20.0000000000 1.0000000000
770 2137.1703119463 197.7800164286 2137.1703119463 770.0000000000 18480.0000000000 0.0000000000 0.7814178202 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4293963592 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 100.0000000000 52.6000000000 50.0000000000 0.0000000000 1.0000000000 20.0000000000 80.0000000000 550.0000000000 12.0000000000 30.0000000000 34.2900000000 1.0000000000
771 1440.2323463180 183.6781707042 1440.2323463180 771.0000000000 18504.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.4933333333 0.0000000000 390.0000000000 111.1000000000 45.5000000000 40.0000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 16.0000000000 21.8200000000 21.8200000000 1.0000000000
772 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 772.0000000000 18528.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 340.0000000000 166.7000000000 52.6000000000 66.7000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 600.0000000000 10.0000000000 34.2900000000 21.8200000000 1.0000000000
773 1212.5570311098 200.8131246418 1212.5570311098 773.0000000000 18552.0000000000 0.0000000000 0.5584143978 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2625579887 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 55.6000000000 35.7000000000 41.7000000000 0.0000000000 1.0000000000 16.0000000000 90.0000000000 600.0000000000 14.0000000000 60.0000000000 30.0000000000 1.0000000000
774 597.4681807633 180.6576272330 597.4681807633 774.0000000000 18576.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1832186032 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3066666667 0.0000000000 380.0000000000 166.7000000000 33.3000000000 41.7000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 550.0000000000 14.0000000000 40.0000000000 21.8200000000 1.0000000000
775 2090.4227976745 167.0825909220 2090.4227976745 775.0000000000 18600.0000000000 0.0000000000 0.7881610858 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3333333333 0.2000000000 0.0000000000 350.0000000000 125.0000000000 40.0000000000 47.6000000000 0.0000000000 1.0000000000 16.0000000000 40.0000000000 600.0000000000 20.0000000000 30.0000000000 34.2900000000 1.0000000000
776 447.8238202096 167.7405556281 447.8238202096 776.0000000000 18624.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2672552308 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 390.0000000000 111.1000000000 100.0000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 550.0000000000 14.0000000000 34.2900000000 24.0000000000 1.0000000000
777 2703.8571360729 177.5669760264 2703.8571360729 777.0000000000 18648.0000000000 0.0000000000 0.1376439647 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.8084773339 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0266666667 0.5058162319 390.0000000000 62.5000000000 40.0000000000 35.7000000000 0.0000000000 1.0000000000 12.0000000000 55.0000000000 450.0000000000 14.0000000000 34.2900000000 26.6700000000 1.0000000000
778 1171.6402964680 164.7292787949 1171.6402964680 778.0000000000 18672.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1497930870 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.4933333333 0.0000000000 370.0000000000 142.9000000000 35.7000000000 47.6000000000 0.0000000000 1.0000000000 12.0000000000 60.0000000000 500.0000000000 16.0000000000 24.0000000000 21.8200000000 1.0000000000
779 439.9343501891 198.7918316098 439.9343501891 779.0000000000 18696.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1831561141 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 390.0000000000 100.0000000000 33.3000000000 33.3000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 600.0000000000 12.0000000000 24.0000000000 21.8200000000 1.0000000000
780 803.4230817383 168.5851098640 803.4230817383 780.0000000000 18720.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6828356242 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 166.7000000000 35.7000000000 43.5000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 10.0000000000 30.0000000000 20.0000000000 1.0000000000
781 352.8456852091 177.6993529464 352.8456852091 781.0000000000 18744.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1902302327 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 390.0000000000 250.0000000000 37.0000000000 33.3000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 16.0000000000 60.0000000000 30.0000000000 1.0000000000
782 645.0551117861 193.6986274633 645.0551117861 782.0000000000 18768.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.0000000000 390.0000000000 111.1000000000 45.5000000000 47.6000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 600.0000000000 16.0000000000 40.0000000000 21.8200000000 1.0000000000
783 549.0254194995 164.6127136787 549.0254194995 783.0000000000 18792.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0007552917 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.0000000000 350.0000000000 111.1000000000 41.7000000000 50.0000000000 0.0000000000 1.0000000000 12.0000000000 70.0000000000 550.0000000000 16.0000000000 48.0000000000 21.8200000000 1.0000000000
784 393.8170916566 187.7866228374 393.8170916566 784.0000000000 18816.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.0000000000 380.0000000000 200.0000000000 34.5000000000 66.7000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 600.0000000000 16.0000000000 40.0000000000 24.0000000000 1.0000000000
785 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 785.0000000000 18840.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 290.0000000000 200.0000000000 35.7000000000 100.0000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 550.0000000000 24.0000000000 30.0000000000 20.0000000000 1.0000000000
786 517.5988161120 155.5270464271 517.5988161120 786.0000000000 18864.0000000000 0.1336323033 0.0000000000 0.0856260118 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1537507682 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 350.0000000000 250.0000000000 47.6000000000 58.8000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 550.0000000000 14.0000000000 34.2900000000 24.0000000000 1.0000000000
787 584.8694890418 144.4339114011 584.8694890418 787.0000000000 18888.0000000000 0.0097608694 0.2774805157 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3066666667 0.0000000000 330.0000000000 166.7000000000 38.5000000000 43.5000000000 0.0000000000 1.0000000000 12.0000000000 45.0000000000 600.0000000000 14.0000000000 34.2900000000 21.8200000000 1.0000000000
788 661.7590883290 129.7832250052 661.7590883290 788.0000000000 18912.0000000000 0.1257286093 0.0000000000 0.0744724776 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4009821890 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 370.0000000000 250.0000000000 43.5000000000 58.8000000000 0.0000000000 1.0000000000 10.0000000000 40.0000000000 550.0000000000 14.0000000000 40.0000000000 24.0000000000 1.0000000000
