evaluations raw_y y y_p misses hits c__w_allowed_tinf_ c__w_allowed_inc_ c__bending_capacity_ c__shear_VRd_max_ c__min_slab_depth_fire_ c__min_reinforcement_crack_ c__min_reinforcement_ductility_ c__max_reinforcement c__max_reinforcement_spacing_lay_1 c__max_reinforcement_spacing_lay_2 c__max_reinforcement_spacing_lay_3 c__min_reinforcement_spacing_lay_1 c__min_reinforcement_spacing_lay_2 c__min_reinforcement_spacing_lay_3 c__reinforcement_outside_cross_section c__vibration_f_min_Hz c__beam_bending_capacity_ c__beam_shear_VRd_max_ c__beam_min_width_fire_ c__beam_min_reinforcement_crack_ c__beam_min_reinforcement_duct_ c__beam_max_reinforcement_ c__beam_min_spacing_lay_1_ c__beam_min_spacing_lay_2_ c__beam_deflection_tinf_ var__slab_depth_mm var__reinforcement_spacing_lay_1_mm var__reinforcement_spacing_lay_2_mm var__reinforcement_spacing_lay_3_mm var__reinforcement_layer_active_2_ var__reinforcement_layer_active_3_ var__reinforcement_diameter_mm var__concrete_grade_MPa var__beam_depth_mm var__beam_reinforcement_diameter_mm var__beam_reinforcement_spacing_lay_1_mm var__beam_reinforcement_spacing_lay_2_mm var__beam_reinforcement_layer_active_2_
75 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 75.0000000000 1875.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 170.0000000000 40.0000000000 100.0000000000 142.9000000000 1.0000000000 0.0000000000 12.0000000000 20.0000000000 400.0000000000 12.0000000000 80.0000000000 60.0000000000 0.0000000000
76 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 76.0000000000 1900.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 83.3000000000 58.8000000000 41.7000000000 0.0000000000 1.0000000000 28.0000000000 16.0000000000 250.0000000000 24.0000000000 40.0000000000 48.0000000000 1.0000000000
77 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 77.0000000000 1925.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 55.6000000000 41.7000000000 62.5000000000 0.0000000000 0.0000000000 32.0000000000 70.0000000000 400.0000000000 14.0000000000 80.0000000000 26.6700000000 1.0000000000
78 322498.0467173473 427.1144188352 322498.0467173473 78.0000000000 1950.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 50.0000000000 38.5000000000 83.3000000000 1.0000000000 1.0000000000 28.0000000000 55.0000000000 500.0000000000 28.0000000000 21.8200000000 21.8200000000 1.0000000000
79 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 79.0000000000 1975.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 35.7000000000 41.7000000000 35.7000000000 1.0000000000 1.0000000000 20.0000000000 20.0000000000 200.0000000000 16.0000000000 30.0000000000 48.0000000000 1.0000000000
80 19140.6516513435 312.8308319712 19140.6516513435 80.0000000000 2000.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 38.5000000000 66.7000000000 200.0000000000 0.0000000000 0.0000000000 32.0000000000 90.0000000000 500.0000000000 20.0000000000 20.0000000000 34.2900000000 0.0000000000
81 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 81.0000000000 2025.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 111.1000000000 37.0000000000 38.5000000000 0.0000000000 0.0000000000 12.0000000000 30.0000000000 350.0000000000 16.0000000000 30.0000000000 40.0000000000 1.0000000000
82 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 82.0000000000 2050.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 280.0000000000 90.9000000000 35.7000000000 47.6000000000 1.0000000000 1.0000000000 16.0000000000 25.0000000000 350.0000000000 16.0000000000 48.0000000000 26.6700000000 0.0000000000
83 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 83.0000000000 2075.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 190.0000000000 200.0000000000 40.0000000000 76.9000000000 0.0000000000 0.0000000000 32.0000000000 20.0000000000 250.0000000000 12.0000000000 30.0000000000 48.0000000000 1.0000000000
84 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 84.0000000000 2100.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 190.0000000000 52.6000000000 52.6000000000 90.9000000000 0.0000000000 0.0000000000 20.0000000000 60.0000000000 250.0000000000 14.0000000000 60.0000000000 30.0000000000 1.0000000000
85 301564.0415505974 189.1480421771 301564.0415505974 85.0000000000 2125.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 220.0000000000 40.0000000000 83.3000000000 125.0000000000 0.0000000000 1.0000000000 24.0000000000 25.0000000000 350.0000000000 28.0000000000 40.0000000000 26.6700000000 0.0000000000
86 39505.4985728064 199.9303615229 39505.4985728064 86.0000000000 2150.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 160.0000000000 52.6000000000 43.5000000000 200.0000000000 1.0000000000 1.0000000000 20.0000000000 90.0000000000 400.0000000000 20.0000000000 120.0000000000 34.2900000000 1.0000000000
87 5452.4637752201 181.4134957026 5452.4637752201 87.0000000000 2175.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 330.0000000000 55.6000000000 100.0000000000 34.5000000000 1.0000000000 0.0000000000 14.0000000000 80.0000000000 350.0000000000 20.0000000000 30.0000000000 24.0000000000 1.0000000000
88 258433.8395933481 183.5198628906 258433.8395933481 88.0000000000 2200.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 190.0000000000 41.7000000000 200.0000000000 100.0000000000 0.0000000000 1.0000000000 24.0000000000 20.0000000000 550.0000000000 28.0000000000 40.0000000000 60.0000000000 0.0000000000
89 15347.9811509661 97.1112705637 15347.9811509661 89.0000000000 2225.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 170.0000000000 142.9000000000 100.0000000000 76.9000000000 0.0000000000 0.0000000000 20.0000000000 45.0000000000 400.0000000000 16.0000000000 24.0000000000 24.0000000000 1.0000000000
90 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 90.0000000000 2250.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 190.0000000000 50.0000000000 47.6000000000 111.1000000000 1.0000000000 0.0000000000 28.0000000000 16.0000000000 200.0000000000 14.0000000000 34.2900000000 30.0000000000 1.0000000000
91 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 91.0000000000 2275.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 50.0000000000 38.5000000000 40.0000000000 1.0000000000 1.0000000000 28.0000000000 16.0000000000 250.0000000000 24.0000000000 20.0000000000 21.8200000000 1.0000000000
92 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 92.0000000000 2300.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 111.1000000000 41.7000000000 38.5000000000 0.0000000000 1.0000000000 12.0000000000 45.0000000000 250.0000000000 16.0000000000 80.0000000000 30.0000000000 1.0000000000
93 169162.7189485956 352.5647783211 169162.7189485956 93.0000000000 2325.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 52.6000000000 100.0000000000 45.5000000000 1.0000000000 1.0000000000 28.0000000000 25.0000000000 500.0000000000 24.0000000000 80.0000000000 21.8200000000 1.0000000000
94 50249.9897625298 135.2479141797 50249.9897625298 94.0000000000 2350.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 76.9000000000 200.0000000000 33.3000000000 0.0000000000 1.0000000000 14.0000000000 30.0000000000 350.0000000000 28.0000000000 26.6700000000 40.0000000000 0.0000000000
95 40479.4810505351 206.7262761204 40479.4810505351 95.0000000000 2375.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 330.0000000000 90.9000000000 35.7000000000 200.0000000000 1.0000000000 0.0000000000 20.0000000000 40.0000000000 350.0000000000 16.0000000000 20.0000000000 80.0000000000 0.0000000000
96 12557.1301602407 170.4142898979 12557.1301602407 96.0000000000 2400.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 230.0000000000 55.6000000000 55.6000000000 200.0000000000 0.0000000000 0.0000000000 24.0000000000 60.0000000000 500.0000000000 20.0000000000 20.0000000000 48.0000000000 0.0000000000
97 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 97.0000000000 2425.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 111.1000000000 83.3000000000 45.5000000000 1.0000000000 0.0000000000 16.0000000000 25.0000000000 200.0000000000 28.0000000000 26.6700000000 21.8200000000 1.0000000000
98 50249.9897625298 135.2479141797 50249.9897625298 98.0000000000 2450.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 76.9000000000 200.0000000000 33.3000000000 0.0000000000 1.0000000000 14.0000000000 30.0000000000 350.0000000000 28.0000000000 26.6700000000 40.0000000000 0.0000000000
99 51790.3659712862 269.7394597709 51790.3659712862 99.0000000000 2475.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 210.0000000000 40.0000000000 66.7000000000 200.0000000000 0.0000000000 0.0000000000 32.0000000000 90.0000000000 500.0000000000 20.0000000000 24.0000000000 60.0000000000 0.0000000000
100 46797.9809733935 143.2819239272 46797.9809733935 100.0000000000 2500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 71.4000000000 200.0000000000 142.9000000000 0.0000000000 1.0000000000 14.0000000000 40.0000000000 300.0000000000 28.0000000000 21.8200000000 48.0000000000 0.0000000000
101 5862.0453571971 132.9469954746 5862.0453571971 101.0000000000 2525.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 230.0000000000 142.9000000000 55.6000000000 76.9000000000 0.0000000000 0.0000000000 24.0000000000 45.0000000000 500.0000000000 28.0000000000 26.6700000000 30.0000000000 0.0000000000
102 1339.0682382709 185.3030179247 1339.0682382709 102.0000000000 2550.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 330.0000000000 55.6000000000 111.1000000000 35.7000000000 1.0000000000 0.0000000000 14.0000000000 80.0000000000 550.0000000000 20.0000000000 30.0000000000 24.0000000000 1.0000000000
103 51790.3659712862 269.7394597709 51790.3659712862 103.0000000000 2575.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 210.0000000000 40.0000000000 66.7000000000 200.0000000000 0.0000000000 0.0000000000 32.0000000000 90.0000000000 500.0000000000 20.0000000000 24.0000000000 60.0000000000 0.0000000000
104 5498.9882374816 312.6200229480 5498.9882374816 104.0000000000 2600.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 35.7000000000 52.6000000000 100.0000000000 1.0000000000 1.0000000000 20.0000000000 90.0000000000 600.0000000000 20.0000000000 20.0000000000 34.2900000000 0.0000000000
105 322498.0467173473 427.1144188352 322498.0467173473 105.0000000000 2625.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 50.0000000000 38.5000000000 83.3000000000 1.0000000000 1.0000000000 28.0000000000 55.0000000000 500.0000000000 28.0000000000 21.8200000000 21.8200000000 1.0000000000
106 23529.7122167065 146.2475023192 23529.7122167065 106.0000000000 2650.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 160.0000000000 52.6000000000 43.5000000000 200.0000000000 0.0000000000 1.0000000000 20.0000000000 80.0000000000 500.0000000000 20.0000000000 120.0000000000 26.6700000000 1.0000000000
107 21611.2103349565 210.0188863784 21611.2103349565 107.0000000000 2675.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 47.6000000000 111.1000000000 52.6000000000 1.0000000000 1.0000000000 20.0000000000 30.0000000000 500.0000000000 24.0000000000 80.0000000000 21.8200000000 0.0000000000
108 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 108.0000000000 2700.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 71.4000000000 200.0000000000 142.9000000000 0.0000000000 0.0000000000 14.0000000000 40.0000000000 300.0000000000 28.0000000000 21.8200000000 80.0000000000 0.0000000000
109 125858.0282493942 344.3125588952 125858.0282493942 109.0000000000 2725.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 210.0000000000 76.9000000000 71.4000000000 33.3000000000 0.0000000000 1.0000000000 32.0000000000 30.0000000000 350.0000000000 20.0000000000 26.6700000000 60.0000000000 0.0000000000
110 35922.4687290228 155.9588222702 35922.4687290228 110.0000000000 2750.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 190.0000000000 55.6000000000 200.0000000000 38.5000000000 0.0000000000 0.0000000000 24.0000000000 50.0000000000 550.0000000000 28.0000000000 40.0000000000 60.0000000000 0.0000000000
111 11438.7744419964 120.0932550758 11438.7744419964 111.0000000000 2775.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 170.0000000000 43.5000000000 40.0000000000 200.0000000000 0.0000000000 0.0000000000 14.0000000000 80.0000000000 500.0000000000 24.0000000000 24.0000000000 48.0000000000 0.0000000000
112 6100.3844628647 288.4622598481 6100.3844628647 112.0000000000 2800.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 47.6000000000 52.6000000000 52.6000000000 1.0000000000 1.0000000000 20.0000000000 50.0000000000 500.0000000000 24.0000000000 30.0000000000 21.8200000000 0.0000000000
113 17981.7892675220 143.8979882364 17981.7892675220 113.0000000000 2825.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 230.0000000000 71.4000000000 200.0000000000 111.1000000000 0.0000000000 0.0000000000 24.0000000000 40.0000000000 500.0000000000 20.0000000000 20.0000000000 48.0000000000 0.0000000000
114 20929.4489818922 134.1999897473 20929.4489818922 114.0000000000 2850.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 220.0000000000 90.9000000000 40.0000000000 200.0000000000 0.0000000000 0.0000000000 24.0000000000 55.0000000000 300.0000000000 24.0000000000 40.0000000000 30.0000000000 0.0000000000
115 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 115.0000000000 2875.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 52.6000000000 43.5000000000 100.0000000000 1.0000000000 1.0000000000 20.0000000000 90.0000000000 450.0000000000 28.0000000000 120.0000000000 34.2900000000 0.0000000000
116 5504.6383880883 215.8143247161 5504.6383880883 116.0000000000 2900.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 90.9000000000 111.1000000000 50.0000000000 1.0000000000 1.0000000000 20.0000000000 45.0000000000 500.0000000000 24.0000000000 80.0000000000 21.8200000000 0.0000000000
117 54905.9777902851 114.1388631104 54905.9777902851 117.0000000000 2925.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 170.0000000000 41.7000000000 52.6000000000 200.0000000000 0.0000000000 0.0000000000 16.0000000000 40.0000000000 500.0000000000 24.0000000000 24.0000000000 80.0000000000 0.0000000000
