sample_id,problem_id,label,span_primary_m,span_secondary_m,y,y_p,penalty_ratio,feasible_constraints,computation_successful,max_constraint_value,n_violated_constraints,violated_constraints,analysis_error,slab_depth_mm,reinforcement_spacing_lay_1_mm,reinforcement_spacing_lay_2_mm,reinforcement_spacing_lay_3_mm,reinforcement_layer_active_2_,reinforcement_layer_active_3_,reinforcement_diameter_mm,concrete_grade_MPa,beam_depth_mm,beam_reinforcement_diameter_mm,beam_reinforcement_spacing_lay_1_mm,beam_reinforcement_spacing_lay_2_mm,beam_reinforcement_layer_active_2_
1,4,h_var_10m,10.0,8.0,99.14706834215231,15418.791843310955,155.51434955294252,False,True,2.564895932160438,5,w_allowed_tinf_|w_allowed_inc_|vibration_f_min_Hz|beam_bending_capacity_|beam_deflection_tinf_,,250.0,71.4,40.0,58.8,0.0,0.0,16.0,35.0,450.0,12.0,24.0,30.0,1.0
2,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=127440000.0 is outside of the moment–curvature range of the cross-section [103699.54104560701, 106197107.18772371]",270.0,66.7,76.9,38.5,1.0,1.0,10.0,16.0,250.0,28.0,34.29,24.0,0.0
3,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -176165.82400145504 dn_b = 0.0)",160.0,250.0,76.9,100.0,0.0,0.0,12.0,25.0,450.0,10.0,120.0,21.82,0.0
4,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -279934.08348177536 dn_b = 0.0)",240.0,125.0,111.1,62.5,0.0,0.0,16.0,80.0,400.0,14.0,34.29,26.67,0.0
5,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=27890625.0 is outside of the moment–curvature range of the cross-section [98059.2461536957, 0.6881213100570286]",120.0,47.6,43.5,38.5,0.0,1.0,24.0,90.0,350.0,14.0,48.0,120.0,1.0
6,4,h_var_10m,10.0,8.0,99.56652034886852,17067.39964079197,171.4170544575622,False,True,2.643415391137009,6,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|vibration_f_min_Hz|beam_bending_capacity_|beam_min_spacing_lay_1_,,190.0,62.5,62.5,58.8,1.0,0.0,10.0,70.0,500.0,14.0,24.0,24.0,0.0
7,4,h_var_10m,10.0,8.0,248.56990895853198,1932.8016688402904,7.77568643339984,False,True,1.4933333333333334,3,w_allowed_inc_|vibration_f_min_Hz|beam_min_spacing_lay_1_,,380.0,52.6,71.4,71.4,0.0,1.0,20.0,90.0,550.0,28.0,40.0,20.0,0.0
8,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=175360000.0 is outside of the moment–curvature range of the cross-section [91810.25359082145, 165009430.36378372]",190.0,40.0,90.9,47.6,1.0,0.0,24.0,40.0,250.0,28.0,80.0,30.0,1.0
9,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=158235000.0 is outside of the moment–curvature range of the cross-section [213113.7856435613, 148101051.57004046]",190.0,47.6,40.0,55.6,1.0,0.0,14.0,45.0,500.0,10.0,120.0,34.29,1.0
10,4,h_var_10m,10.0,8.0,357.313942630272,73900.88808889987,206.82341009393042,False,True,3.3707259377145036,9,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|vibration_f_min_Hz|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,330.0,41.7,52.6,90.9,1.0,0.0,28.0,60.0,500.0,28.0,26.67,40.0,1.0
11,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=164010000.00000003 is outside of the moment–curvature range of the cross-section [134283.9538064925, 147917151.5838718]",200.0,83.3,34.5,142.9,1.0,1.0,20.0,25.0,250.0,28.0,21.82,34.29,0.0
12,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=59765625.0 is outside of the moment–curvature range of the cross-section [11374.2110227413, 49856885.76039271]",120.0,100.0,90.9,142.9,0.0,1.0,12.0,45.0,400.0,24.0,48.0,120.0,0.0
13,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,Cracked/gross properties failed due to invalid geometry.,120.0,125.0,47.6,34.5,0.0,1.0,28.0,90.0,250.0,14.0,20.0,34.29,0.0
14,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -140547.65166584318 dn_b = 0.0)",250.0,62.5,43.5,83.3,0.0,0.0,28.0,70.0,300.0,12.0,80.0,30.0,0.0
15,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -550416.8088120017 dn_b = 0.0)",230.0,83.3,142.9,76.9,0.0,0.0,10.0,70.0,250.0,32.0,60.0,40.0,0.0
16,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=25156250.0 is outside of the moment–curvature range of the cross-section [9059.124282185621, 192568.42339421576]",100.0,83.3,52.6,40.0,0.0,1.0,12.0,30.0,450.0,20.0,20.0,30.0,1.0
17,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=150500000.0 is outside of the moment–curvature range of the cross-section [54222.75334757742, 140256828.95039067]",260.0,43.5,90.9,37.0,0.0,0.0,16.0,90.0,250.0,12.0,60.0,26.67,1.0
18,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=219015000.0 is outside of the moment–curvature range of the cross-section [158951.72992743063, 209152920.19742423]",230.0,45.5,41.7,35.7,0.0,1.0,10.0,20.0,350.0,16.0,34.29,34.29,0.0
19,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=284310000.0 is outside of the moment–curvature range of the cross-section [134754.31638860895, 273690197.67017555]",240.0,142.9,62.5,166.7,0.0,0.0,20.0,70.0,250.0,28.0,34.29,60.0,0.0
20,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=281790000.0 is outside of the moment–curvature range of the cross-section [136772.96136043483, 272007428.6488786]",320.0,41.7,166.7,40.0,1.0,1.0,12.0,60.0,300.0,12.0,21.82,26.67,1.0
21,4,h_var_10m,10.0,8.0,144.58144794696307,1854309.6784936266,12825.363868079705,False,True,11.46574724617706,8,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|vibration_f_min_Hz|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,160.0,33.3,40.0,111.1,1.0,1.0,14.0,25.0,350.0,28.0,60.0,21.82,1.0
22,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=129360000.0 is outside of the moment–curvature range of the cross-section [80803.08775170168, 122841029.66338965]",140.0,76.9,71.4,35.7,1.0,0.0,14.0,16.0,300.0,10.0,40.0,21.82,1.0
23,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -236088.80541536794 dn_b = 0.0)",270.0,55.6,166.7,47.6,0.0,0.0,12.0,80.0,350.0,16.0,20.0,120.0,0.0
24,4,h_var_10m,10.0,8.0,170.66980505514252,2580.7871907615904,15.121521876278885,False,True,2.0533333333333332,4,vibration_f_min_Hz|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,390.0,166.7,66.7,38.5,0.0,1.0,10.0,45.0,550.0,28.0,48.0,26.67,1.0
25,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -86618.4243411111 dn_b = 0.0)",100.0,125.0,71.4,83.3,1.0,0.0,24.0,45.0,450.0,24.0,120.0,26.67,0.0
26,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -167239.6729153439 dn_b = 0.0)",230.0,34.5,62.5,62.5,1.0,1.0,10.0,80.0,450.0,12.0,40.0,60.0,0.0
27,4,h_var_10m,10.0,8.0,197.18844879156498,97580.25821241054,494.85788244906905,False,True,4.349696126693207,6,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_min_spacing_lay_1_,,110.0,52.6,66.7,58.8,0.0,1.0,24.0,45.0,500.0,24.0,20.0,48.0,1.0
28,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=380835000.0 is outside of the moment–curvature range of the cross-section [628035.4807016717, 374486260.4739305]",350.0,83.3,83.3,40.0,0.0,0.0,28.0,20.0,400.0,28.0,20.0,21.82,1.0
29,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=116640000.0 is outside of the moment–curvature range of the cross-section [50583.02830892321, 106803407.72106045]",240.0,43.5,40.0,41.7,1.0,0.0,28.0,40.0,250.0,12.0,26.67,24.0,0.0
30,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=233310000.0 is outside of the moment–curvature range of the cross-section [165756.00340039982, 230066646.39029622]",320.0,34.5,125.0,50.0,0.0,1.0,24.0,50.0,350.0,14.0,26.67,80.0,0.0
31,4,h_var_10m,10.0,8.0,295.781817671247,196144.0223360465,663.1375244101548,False,True,5.714250787580605,6,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|vibration_f_min_Hz|beam_bending_capacity_,,250.0,41.7,142.9,43.5,1.0,0.0,32.0,45.0,550.0,12.0,26.67,30.0,1.0
32,4,h_var_10m,10.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=154875000.0 is outside of the moment–curvature range of the cross-section [80492.09962636419, 133705751.96356955]",270.0,58.8,125.0,71.4,1.0,0.0,12.0,20.0,300.0,10.0,26.67,40.0,1.0
