evaluations raw_y y y_p misses hits c__w_allowed_tinf_ c__w_allowed_inc_ c__bending_capacity_ c__shear_VRd_max_ c__min_slab_depth_fire_ c__min_reinforcement_crack_ c__min_reinforcement_ductility_ c__max_reinforcement c__max_reinforcement_spacing_lay_1 c__max_reinforcement_spacing_lay_2 c__max_reinforcement_spacing_lay_3 c__min_reinforcement_spacing_lay_1 c__min_reinforcement_spacing_lay_2 c__min_reinforcement_spacing_lay_3 c__reinforcement_outside_cross_section c__beam_bending_capacity_ c__beam_shear_VRd_max_ c__beam_min_width_fire_ c__beam_min_reinforcement_crack_ c__beam_min_reinforcement_duct_ c__beam_max_reinforcement_ c__beam_min_spacing_lay_1_ c__beam_min_spacing_lay_2_ c__beam_deflection_tinf_ var__slab_depth_mm var__reinforcement_spacing_lay_1_mm var__reinforcement_spacing_lay_2_mm var__reinforcement_spacing_lay_3_mm var__reinforcement_layer_active_2_ var__reinforcement_layer_active_3_ var__reinforcement_diameter_mm var__concrete_grade_MPa var__beam_depth_mm var__beam_reinforcement_diameter_mm var__beam_reinforcement_spacing_lay_1_mm var__beam_reinforcement_spacing_lay_2_mm var__beam_reinforcement_layer_active_2_
297 3638.3717215070 178.1678234513 3638.3717215070 297.0000000000 7128.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 1.6133333333 0.0000000000 290.0000000000 166.7000000000 37.0000000000 125.0000000000 1.0000000000 0.0000000000 10.0000000000 90.0000000000 550.0000000000 28.0000000000 48.0000000000 21.8200000000 1.0000000000
298 14286.2483861771 84.4072242970 14286.2483861771 298.0000000000 7152.0000000000 0.8969960023 3.0802442451 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5543014767 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 200.0000000000 76.9000000000 34.5000000000 166.7000000000 1.0000000000 1.0000000000 10.0000000000 25.0000000000 600.0000000000 16.0000000000 120.0000000000 80.0000000000 1.0000000000
299 11368.6592537567 235.0406629018 11368.6592537567 299.0000000000 7176.0000000000 0.0000000000 0.9833874541 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3105259892 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4666666667 0.6000000000 0.2829476450 330.0000000000 38.5000000000 33.3000000000 166.7000000000 1.0000000000 1.0000000000 16.0000000000 60.0000000000 400.0000000000 20.0000000000 26.6700000000 24.0000000000 1.0000000000
300 5743.4392635425 229.6192153351 5743.4392635425 300.0000000000 7200.0000000000 0.0000000000 0.2033016526 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0945517191 0.7066666667 0.9200000000 0.0000000000 330.0000000000 62.5000000000 34.5000000000 47.6000000000 1.0000000000 1.0000000000 12.0000000000 80.0000000000 550.0000000000 32.0000000000 40.0000000000 34.2900000000 1.0000000000
301 3251.5079578109 207.7876444342 3251.5079578109 301.0000000000 7224.0000000000 0.0000000000 0.5812380908 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.9200000000 0.0000000000 0.0000000000 300.0000000000 250.0000000000 43.5000000000 55.6000000000 1.0000000000 0.0000000000 20.0000000000 70.0000000000 500.0000000000 24.0000000000 24.0000000000 60.0000000000 1.0000000000
302 702.3414213013 136.5264111912 702.3414213013 302.0000000000 7248.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1262772055 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6000000000 0.0000000000 0.0000000000 380.0000000000 111.1000000000 37.0000000000 100.0000000000 0.0000000000 1.0000000000 10.0000000000 40.0000000000 500.0000000000 20.0000000000 24.0000000000 34.2900000000 0.0000000000
303 270.4600608272 199.6794457336 270.4600608272 303.0000000000 7272.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0397615928 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 0.0000000000 380.0000000000 66.7000000000 90.9000000000 125.0000000000 1.0000000000 1.0000000000 14.0000000000 80.0000000000 600.0000000000 20.0000000000 40.0000000000 48.0000000000 0.0000000000
304 41525.6873983079 174.5012842218 41525.6873983079 304.0000000000 7296.0000000000 0.4236176734 2.7634244467 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1363636364 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1359486025 0.6800000000 0.8666666667 0.1908539515 220.0000000000 100.0000000000 34.5000000000 250.0000000000 1.0000000000 1.0000000000 16.0000000000 40.0000000000 450.0000000000 28.0000000000 34.2900000000 30.0000000000 1.0000000000
305 183.1399010979 183.1399010979 183.1399010979 305.0000000000 7320.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 360.0000000000 40.0000000000 35.7000000000 100.0000000000 1.0000000000 1.0000000000 10.0000000000 70.0000000000 550.0000000000 16.0000000000 40.0000000000 34.2900000000 1.0000000000
306 1217.5657218487 135.4253203843 1217.5657218487 306.0000000000 7344.0000000000 0.0000000000 1.0793655623 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 90.9000000000 37.0000000000 200.0000000000 1.0000000000 1.0000000000 12.0000000000 50.0000000000 600.0000000000 24.0000000000 120.0000000000 60.0000000000 1.0000000000
307 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 307.0000000000 7368.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 340.0000000000 100.0000000000 35.7000000000 66.7000000000 1.0000000000 0.0000000000 10.0000000000 70.0000000000 550.0000000000 16.0000000000 120.0000000000 120.0000000000 0.0000000000
308 6622.6974144107 242.3625804220 6622.6974144107 308.0000000000 7392.0000000000 0.0000000000 1.1320102704 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.6000000000 0.0000000000 350.0000000000 100.0000000000 41.7000000000 200.0000000000 1.0000000000 1.0000000000 20.0000000000 45.0000000000 600.0000000000 24.0000000000 40.0000000000 30.0000000000 1.0000000000
309 2549.8451300153 161.0352610512 2549.8451300153 309.0000000000 7416.0000000000 0.0000000000 0.3777682041 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.1333333333 0.0000000000 270.0000000000 83.3000000000 37.0000000000 66.7000000000 1.0000000000 1.0000000000 10.0000000000 60.0000000000 550.0000000000 32.0000000000 120.0000000000 30.0000000000 1.0000000000
310 16952.0338040043 145.7302722172 16952.0338040043 310.0000000000 7440.0000000000 0.1882567156 2.3599554834 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3333333333 1.0000000000 0.0000000000 260.0000000000 41.7000000000 76.9000000000 40.0000000000 1.0000000000 1.0000000000 12.0000000000 30.0000000000 550.0000000000 20.0000000000 30.0000000000 20.0000000000 1.0000000000
311 590.9764058089 184.6211190327 590.9764058089 311.0000000000 7464.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4737695792 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 350.0000000000 125.0000000000 50.0000000000 200.0000000000 1.0000000000 1.0000000000 14.0000000000 80.0000000000 550.0000000000 14.0000000000 40.0000000000 80.0000000000 1.0000000000
312 552.6534238689 134.9251523117 552.6534238689 312.0000000000 7488.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6000000000 0.0000000000 0.0000000000 290.0000000000 200.0000000000 47.6000000000 166.7000000000 0.0000000000 1.0000000000 14.0000000000 45.0000000000 500.0000000000 24.0000000000 30.0000000000 48.0000000000 1.0000000000
313 580.2315570286 165.5608730108 580.2315570286 313.0000000000 7512.0000000000 0.0000000000 0.5189653922 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 71.4000000000 47.6000000000 111.1000000000 1.0000000000 0.0000000000 14.0000000000 90.0000000000 600.0000000000 28.0000000000 80.0000000000 60.0000000000 1.0000000000
314 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 314.0000000000 7536.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 310.0000000000 52.6000000000 41.7000000000 100.0000000000 1.0000000000 1.0000000000 12.0000000000 80.0000000000 400.0000000000 12.0000000000 60.0000000000 34.2900000000 1.0000000000
315 12108.8088452111 229.5352430600 12108.8088452111 315.0000000000 7560.0000000000 0.0000000000 0.0845308660 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3992579553 2.2000000000 0.0666666667 0.0000000000 390.0000000000 90.9000000000 35.7000000000 125.0000000000 1.0000000000 0.0000000000 14.0000000000 55.0000000000 500.0000000000 32.0000000000 20.0000000000 60.0000000000 1.0000000000
316 8182.9982770058 164.8610482271 8182.9982770058 316.0000000000 7584.0000000000 0.0000000000 0.2673554155 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5280933640 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0335664091 1.2400000000 0.0000000000 0.6060479176 300.0000000000 100.0000000000 37.0000000000 250.0000000000 1.0000000000 1.0000000000 12.0000000000 60.0000000000 350.0000000000 24.0000000000 21.8200000000 80.0000000000 1.0000000000
317 13347.2173085566 200.3082113306 13347.2173085566 317.0000000000 7608.0000000000 0.0000000000 1.3177700530 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.9452529676 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.7244370964 330.0000000000 55.6000000000 33.3000000000 250.0000000000 0.0000000000 1.0000000000 24.0000000000 40.0000000000 400.0000000000 32.0000000000 120.0000000000 60.0000000000 1.0000000000
318 308.4766881681 155.5703747338 308.4766881681 318.0000000000 7632.0000000000 0.0000000000 0.2563148229 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 62.5000000000 35.7000000000 66.7000000000 1.0000000000 1.0000000000 10.0000000000 60.0000000000 550.0000000000 24.0000000000 120.0000000000 48.0000000000 1.0000000000
319 20540.4431890286 291.8886606335 20540.4431890286 319.0000000000 7656.0000000000 0.0000000000 1.3027145973 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1991685468 1.5600000000 0.0666666667 0.0000000000 310.0000000000 83.3000000000 52.6000000000 142.9000000000 1.0000000000 1.0000000000 24.0000000000 60.0000000000 500.0000000000 32.0000000000 24.0000000000 60.0000000000 1.0000000000
320 2783.9004260628 222.0280656803 2783.9004260628 320.0000000000 7680.0000000000 0.0000000000 0.1960535052 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1982260379 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7600000000 0.0000000000 0.1688955380 360.0000000000 43.5000000000 33.3000000000 250.0000000000 1.0000000000 1.0000000000 14.0000000000 80.0000000000 400.0000000000 24.0000000000 26.6700000000 120.0000000000 0.0000000000
321 1473.0566372700 201.0503882737 1473.0566372700 321.0000000000 7704.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0755820494 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.8666666667 0.0000000000 0.0000000000 390.0000000000 47.6000000000 38.5000000000 166.7000000000 1.0000000000 0.0000000000 12.0000000000 70.0000000000 450.0000000000 20.0000000000 21.8200000000 80.0000000000 1.0000000000
322 731.0716109444 178.4842800157 731.0716109444 322.0000000000 7728.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6000000000 0.0000000000 360.0000000000 250.0000000000 34.5000000000 50.0000000000 1.0000000000 1.0000000000 10.0000000000 55.0000000000 500.0000000000 24.0000000000 48.0000000000 30.0000000000 1.0000000000
323 153.6993880667 153.6993880667 153.6993880667 323.0000000000 7752.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 340.0000000000 83.3000000000 83.3000000000 55.6000000000 1.0000000000 0.0000000000 12.0000000000 50.0000000000 550.0000000000 24.0000000000 48.0000000000 48.0000000000 1.0000000000
324 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 324.0000000000 7776.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 290.0000000000 71.4000000000 33.3000000000 250.0000000000 0.0000000000 0.0000000000 12.0000000000 80.0000000000 550.0000000000 20.0000000000 48.0000000000 20.0000000000 1.0000000000
325 179.2014302293 147.6574284727 179.2014302293 325.0000000000 7800.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 330.0000000000 166.7000000000 35.7000000000 83.3000000000 1.0000000000 0.0000000000 10.0000000000 55.0000000000 500.0000000000 20.0000000000 80.0000000000 40.0000000000 1.0000000000
326 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 326.0000000000 7824.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 360.0000000000 100.0000000000 83.3000000000 142.9000000000 0.0000000000 0.0000000000 16.0000000000 70.0000000000 600.0000000000 28.0000000000 48.0000000000 48.0000000000 1.0000000000
327 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 327.0000000000 7848.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 250.0000000000 100.0000000000 33.3000000000 142.9000000000 1.0000000000 1.0000000000 14.0000000000 90.0000000000 550.0000000000 16.0000000000 120.0000000000 20.0000000000 0.0000000000
328 458.1629361452 199.5431211021 458.1629361452 328.0000000000 7872.0000000000 0.0000000000 0.3192519076 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 340.0000000000 71.4000000000 43.5000000000 125.0000000000 0.0000000000 1.0000000000 20.0000000000 60.0000000000 550.0000000000 32.0000000000 80.0000000000 80.0000000000 1.0000000000
329 2243.6050595307 159.4426736639 2243.6050595307 329.0000000000 7896.0000000000 0.0000000000 0.3609076280 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0533333333 0.0000000000 230.0000000000 50.0000000000 35.7000000000 200.0000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 550.0000000000 28.0000000000 80.0000000000 26.6700000000 1.0000000000
330 33766.8237025218 222.6150151201 33766.8237025218 330.0000000000 7920.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5131921984 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.9967605905 0.0666666667 2.2000000000 0.5564665262 330.0000000000 62.5000000000 50.0000000000 142.9000000000 1.0000000000 0.0000000000 14.0000000000 90.0000000000 350.0000000000 32.0000000000 60.0000000000 20.0000000000 1.0000000000
331 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 331.0000000000 7944.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 380.0000000000 33.3000000000 250.0000000000 83.3000000000 1.0000000000 0.0000000000 12.0000000000 90.0000000000 500.0000000000 28.0000000000 120.0000000000 24.0000000000 1.0000000000
332 29248.0863640728 329.2252011191 29248.0863640728 332.0000000000 7968.0000000000 0.0614805870 2.2398289039 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3847442327 0.0000000000 0.0000000000 0.0000000000 0.1040000000 0.3920000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.0000000000 250.0000000000 43.5000000000 34.5000000000 166.7000000000 1.0000000000 1.0000000000 24.0000000000 70.0000000000 600.0000000000 32.0000000000 120.0000000000 48.0000000000 1.0000000000
333 251.6945295997 179.1511946518 251.6945295997 333.0000000000 7992.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 0.0000000000 390.0000000000 142.9000000000 55.6000000000 125.0000000000 1.0000000000 0.0000000000 12.0000000000 60.0000000000 600.0000000000 28.0000000000 48.0000000000 80.0000000000 1.0000000000
334 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 334.0000000000 8016.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 380.0000000000 58.8000000000 90.9000000000 47.6000000000 1.0000000000 0.0000000000 28.0000000000 70.0000000000 350.0000000000 24.0000000000 80.0000000000 120.0000000000 1.0000000000
335 13869.9379223319 214.0321695993 13869.9379223319 335.0000000000 8040.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0662732377 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5527293006 1.3466666667 0.9200000000 0.1309915637 390.0000000000 52.6000000000 40.0000000000 83.3000000000 1.0000000000 1.0000000000 10.0000000000 55.0000000000 450.0000000000 32.0000000000 26.6700000000 34.2900000000 1.0000000000
336 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 336.0000000000 8064.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 330.0000000000 71.4000000000 41.7000000000 71.4000000000 0.0000000000 0.0000000000 12.0000000000 90.0000000000 550.0000000000 16.0000000000 40.0000000000 48.0000000000 0.0000000000
337 268.6243991144 171.2976446171 268.6243991144 337.0000000000 8088.0000000000 0.0000000000 0.1472917398 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0145082150 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 360.0000000000 125.0000000000 35.7000000000 142.9000000000 1.0000000000 1.0000000000 12.0000000000 50.0000000000 500.0000000000 24.0000000000 80.0000000000 60.0000000000 1.0000000000
338 628.3816121850 227.4526967441 628.3816121850 338.0000000000 8112.0000000000 0.0000000000 0.3365049545 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 360.0000000000 43.5000000000 38.5000000000 83.3000000000 1.0000000000 1.0000000000 14.0000000000 70.0000000000 600.0000000000 32.0000000000 120.0000000000 60.0000000000 1.0000000000
339 1184.2725265645 133.3869571087 1184.2725265645 339.0000000000 8136.0000000000 0.0000000000 0.2485403174 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6114139051 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2107247009 390.0000000000 83.3000000000 45.5000000000 76.9000000000 0.0000000000 1.0000000000 14.0000000000 30.0000000000 500.0000000000 28.0000000000 80.0000000000 26.6700000000 0.0000000000
340 2222.3968991055 205.2743388186 2222.3968991055 340.0000000000 8160.0000000000 0.0000000000 0.5988900922 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.1200000000 0.0000000000 300.0000000000 76.9000000000 43.5000000000 52.6000000000 1.0000000000 1.0000000000 14.0000000000 70.0000000000 450.0000000000 28.0000000000 40.0000000000 48.0000000000 1.0000000000
