sample_id,problem_id,label,span_primary_m,span_secondary_m,y,y_p,penalty_ratio,feasible_constraints,computation_successful,max_constraint_value,n_violated_constraints,violated_constraints,analysis_error,slab_depth_mm,reinforcement_spacing_lay_1_mm,reinforcement_spacing_lay_2_mm,reinforcement_spacing_lay_3_mm,reinforcement_layer_active_2_,reinforcement_layer_active_3_,reinforcement_diameter_mm,concrete_grade_MPa,beam_depth_mm,beam_reinforcement_diameter_mm,beam_reinforcement_spacing_lay_1_mm,beam_reinforcement_spacing_lay_2_mm,beam_reinforcement_layer_active_2_
158,1,h_var_4m,4.0,8.0,123.22332126642357,2130.51960577959,17.289905708458804,False,True,2.115227307681745,2,w_allowed_inc_|max_reinforcement_spacing_lay_3,,170.0,62.5,43.5,250.0,1.0,1.0,12.0,40.0,400.0,32.0,80.0,21.82,0.0
159,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=93786000.0 is outside of the moment–curvature range of the cross-section [45969.37507078399, 88893114.21872672]",210.0,35.7,35.7,166.7,0.0,1.0,24.0,20.0,250.0,24.0,120.0,120.0,1.0
160,1,h_var_4m,4.0,8.0,110.01666591591818,71342.1412779883,648.4666726086078,False,True,7.4988402242535095,2,w_allowed_tinf_|w_allowed_inc_,,120.0,35.7,83.3,47.6,1.0,0.0,16.0,20.0,550.0,16.0,48.0,120.0,0.0
161,1,h_var_4m,4.0,8.0,123.44312090220518,4541.885117812659,36.793343238712,False,True,1.8664279132081842,4,w_allowed_inc_|max_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_deflection_tinf_,,180.0,250.0,62.5,40.0,0.0,1.0,16.0,45.0,300.0,10.0,21.82,40.0,0.0
162,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=26495999.999999996 is outside of the moment–curvature range of the cross-section [10386.478510171524, 26238554.096585844]",100.0,34.5,66.7,166.7,1.0,0.0,28.0,20.0,200.0,10.0,60.0,20.0,0.0
163,1,h_var_4m,4.0,8.0,182.74700369686687,433.1780828370179,2.370370370370371,False,True,1.3066666666666669,2,beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,290.0,166.7,76.9,37.0,0.0,0.0,28.0,60.0,600.0,14.0,26.67,21.82,1.0
164,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=12375000.0 is outside of the moment–curvature range of the cross-section [274864.1825793381, 0.1521918394009948]",180.0,62.5,35.7,35.7,0.0,1.0,32.0,35.0,200.0,12.0,30.0,80.0,0.0
165,1,h_var_4m,4.0,8.0,111.90730779469214,36434.290517065456,325.57561463196566,False,True,3.096016063513741,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,230.0,50.0,66.7,50.0,0.0,0.0,20.0,16.0,300.0,14.0,24.0,40.0,0.0
166,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -437728.17054474796 dn_b = 0.0)",290.0,166.7,90.9,58.8,0.0,1.0,32.0,80.0,450.0,16.0,120.0,34.29,0.0
167,1,h_var_4m,4.0,8.0,393.27097683574203,29656.504817769022,75.40984858934986,False,True,2.124378977413379,5,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section,,240.0,47.6,33.3,35.7,0.0,1.0,32.0,25.0,600.0,12.0,34.29,60.0,0.0
168,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=9562499.999999998 is outside of the moment–curvature range of the cross-section [61996.597612294565, 2111372.444370876]",120.0,125.0,45.5,125.0,0.0,1.0,28.0,70.0,600.0,32.0,34.29,60.0,0.0
169,1,h_var_4m,4.0,8.0,391.027501208987,120287.56857603275,307.6192037749906,False,True,3.608990414407583,4,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|beam_min_spacing_lay_1_,,190.0,34.5,71.4,111.1,1.0,0.0,32.0,35.0,550.0,32.0,34.29,40.0,0.0
170,1,h_var_4m,4.0,8.0,185.59483419033157,1356.4965290574585,7.308913176248977,False,True,1.770582654190367,2,w_allowed_inc_|beam_bending_capacity_,,210.0,142.9,90.9,47.6,1.0,0.0,28.0,50.0,400.0,14.0,48.0,120.0,1.0
171,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,Cracked/gross properties failed due to invalid geometry.,100.0,111.1,33.3,34.5,0.0,1.0,28.0,55.0,450.0,16.0,120.0,24.0,0.0
172,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=4025000.0 is outside of the moment–curvature range of the cross-section [22138.949062099273, 0.27992684534456574]",100.0,58.8,90.9,45.5,0.0,1.0,16.0,20.0,450.0,20.0,21.82,21.82,0.0
173,1,h_var_4m,4.0,8.0,485.17647824342333,113744.48760350714,234.4394106147065,False,True,2.277631034313143,6,max_reinforcement|min_reinforcement_spacing_lay_3|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,260.0,125.0,66.7,33.3,1.0,1.0,32.0,80.0,250.0,20.0,48.0,20.0,1.0
174,1,h_var_4m,4.0,8.0,115.0227010168584,2899.9819212437737,25.212257194505764,False,True,2.1521538818384736,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,120.0,111.1,33.3,111.1,0.0,0.0,24.0,70.0,250.0,28.0,48.0,120.0,0.0
175,1,h_var_4m,4.0,8.0,179.46897349912783,272.52597764627046,1.5185130461984555,False,True,1.125145430165767,2,beam_bending_capacity_|beam_deflection_tinf_,,380.0,111.1,34.5,58.8,0.0,1.0,14.0,45.0,400.0,14.0,30.0,48.0,1.0
176,1,h_var_4m,4.0,8.0,267.1047192075498,4602.795801909967,17.232177011194743,False,True,1.8666666666666667,3,beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,340.0,52.6,62.5,37.0,1.0,1.0,12.0,90.0,400.0,28.0,30.0,40.0,1.0
177,1,h_var_4m,4.0,8.0,225.17322307438133,2530.817327579556,11.239424000000003,False,True,2.24,1,beam_min_spacing_lay_1_,,390.0,43.5,142.9,71.4,1.0,1.0,10.0,70.0,600.0,24.0,21.82,48.0,0.0
178,1,h_var_4m,4.0,8.0,252.3447226986009,51564.73039035403,204.34241635376958,False,True,3.2,4,beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,260.0,47.6,55.6,90.9,0.0,0.0,14.0,45.0,450.0,32.0,20.0,24.0,1.0
179,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=91200000.0 is outside of the moment–curvature range of the cross-section [30562.510173216924, 87868930.38301563]",220.0,50.0,38.5,125.0,0.0,0.0,16.0,35.0,200.0,12.0,20.0,60.0,0.0
180,1,h_var_4m,4.0,8.0,140.56772384807164,921.6133340302592,6.556365208177925,False,True,1.76,2,w_allowed_inc_|beam_min_spacing_lay_1_,,160.0,45.5,111.1,111.1,0.0,1.0,12.0,90.0,400.0,24.0,26.67,26.67,0.0
181,1,h_var_4m,4.0,8.0,190.00064761062913,698.4435091506247,3.676005939632134,False,True,1.4233297744050069,2,w_allowed_inc_|beam_min_spacing_lay_1_,,170.0,125.0,111.1,37.0,1.0,0.0,24.0,90.0,350.0,28.0,48.0,60.0,1.0
182,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -76253.21266883495 dn_b = 0.0)",370.0,37.0,47.6,76.9,0.0,0.0,10.0,30.0,250.0,24.0,80.0,120.0,0.0
183,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -8460.164139187546 dn_b = 0.0)",270.0,52.6,43.5,83.3,0.0,0.0,10.0,25.0,400.0,10.0,60.0,24.0,1.0
184,1,h_var_4m,4.0,8.0,143.60026831212403,272.4496319494824,1.897278014531953,False,True,1.234454287113836,2,beam_bending_capacity_|beam_deflection_tinf_,,360.0,76.9,33.3,200.0,1.0,1.0,10.0,35.0,450.0,14.0,40.0,120.0,1.0
185,1,h_var_4m,4.0,8.0,142.40874563517633,224.83302296446777,1.5787866255099705,False,True,1.164415057653049,1,beam_bending_capacity_,,270.0,40.0,33.3,40.0,0.0,0.0,14.0,45.0,500.0,12.0,120.0,40.0,1.0
186,1,h_var_4m,4.0,8.0,344.96445018188217,36742.69329029445,106.5115355246661,False,True,3.466148355712714,5,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|beam_bending_capacity_,,290.0,50.0,58.8,200.0,1.0,1.0,32.0,16.0,550.0,10.0,30.0,120.0,1.0
187,1,h_var_4m,4.0,8.0,152.98215617811215,3178.2029494879607,20.774991207390766,False,True,1.5076259853494753,5,w_allowed_inc_|max_reinforcement_spacing_lay_1|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,230.0,250.0,35.7,38.5,1.0,0.0,14.0,35.0,400.0,20.0,26.67,26.67,1.0
188,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -277550.3497157404 dn_b = 0.0)",380.0,37.0,250.0,200.0,0.0,0.0,10.0,35.0,450.0,10.0,20.0,34.29,0.0
189,1,h_var_4m,4.0,8.0,163.18789688061096,7100.634207243928,43.51201494090451,False,True,2.129281886815247,4,w_allowed_inc_|max_reinforcement|reinforcement_outside_cross_section|beam_min_spacing_lay_1_,,100.0,38.5,37.0,35.7,1.0,1.0,12.0,55.0,550.0,24.0,24.0,48.0,0.0
190,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -197107.97693172086 dn_b = 0.0)",220.0,250.0,45.5,125.0,0.0,1.0,28.0,40.0,350.0,10.0,80.0,120.0,0.0
191,1,h_var_4m,4.0,8.0,135.03128264319332,74908.13361054905,554.7465160979498,False,True,6.819283094916038,4,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1,,110.0,33.3,250.0,125.0,0.0,0.0,20.0,35.0,500.0,14.0,48.0,48.0,1.0
192,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=65450000.000000015 is outside of the moment–curvature range of the cross-section [17488.626815075262, 58477848.01313254]",290.0,111.1,37.0,34.5,1.0,1.0,10.0,70.0,200.0,10.0,60.0,40.0,1.0
193,1,h_var_4m,4.0,8.0,208.8130564591284,2115.2020874567565,10.129644780477467,False,True,2.070608410495869,2,w_allowed_inc_|beam_bending_capacity_,,330.0,55.6,76.9,62.5,1.0,0.0,24.0,25.0,550.0,20.0,80.0,60.0,0.0
194,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -754370.7157062904 dn_b = 0.0)",330.0,166.7,55.6,250.0,0.0,0.0,12.0,30.0,250.0,16.0,34.29,24.0,1.0
195,1,h_var_4m,4.0,8.0,236.83949395249465,23635.154849763643,99.7939763142054,False,True,2.274550964352202,6,w_allowed_inc_|min_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,310.0,34.5,34.5,43.5,0.0,1.0,20.0,25.0,350.0,16.0,21.82,26.67,1.0
196,1,h_var_4m,4.0,8.0,481.6659234500645,143216.85404071666,297.33648794352445,False,True,2.56,6,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,260.0,33.3,41.7,83.3,0.0,1.0,32.0,60.0,450.0,32.0,24.0,30.0,1.0
197,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=159984000.0 is outside of the moment–curvature range of the cross-section [67551.75609426573, 159570266.90003484]",320.0,41.7,37.0,34.5,0.0,0.0,14.0,70.0,200.0,32.0,34.29,40.0,0.0
198,1,h_var_4m,4.0,8.0,241.5064102401218,3243.750461655151,13.431322416783877,False,True,2.3466666666666667,3,w_allowed_inc_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,350.0,100.0,50.0,62.5,0.0,0.0,32.0,40.0,450.0,32.0,26.67,26.67,0.0
199,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=74844000.0 is outside of the moment–curvature range of the cross-section [21991.256500347474, 71010098.97389413]",240.0,66.7,34.5,52.6,0.0,0.0,32.0,80.0,200.0,10.0,34.29,48.0,1.0
200,1,h_var_4m,4.0,8.0,295.29973976234027,62354.401556943776,211.15630378518833,False,True,2.3364835085287594,8,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|reinforcement_outside_cross_section|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,200.0,58.8,47.6,142.9,0.0,1.0,32.0,60.0,250.0,28.0,80.0,24.0,1.0
201,1,h_var_4m,4.0,8.0,181.44767405242996,8695.67356701443,47.9238635183705,False,True,2.3608722017763344,3,w_allowed_inc_|beam_bending_capacity_|beam_deflection_tinf_,,170.0,66.7,125.0,58.8,1.0,1.0,20.0,70.0,250.0,12.0,24.0,120.0,0.0
202,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -1278264.4569150442 dn_b = 0.0)",390.0,111.1,200.0,52.6,0.0,0.0,14.0,80.0,550.0,10.0,21.82,48.0,0.0
203,1,h_var_4m,4.0,8.0,198.2215322862727,5850.674994571164,29.515839813616136,False,True,2.1333333333333333,4,beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,360.0,55.6,66.7,55.6,0.0,0.0,20.0,35.0,350.0,32.0,30.0,48.0,0.0
204,1,h_var_4m,4.0,8.0,330.2060539556817,75403.68231886497,228.35342179700078,False,True,2.6133333333333337,8,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,140.0,66.7,100.0,35.7,1.0,1.0,24.0,25.0,550.0,28.0,26.67,21.82,1.0
205,1,h_var_4m,4.0,8.0,171.50375135380375,28826.022748883664,168.07808879595297,False,True,3.905657013170355,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,200.0,71.4,83.3,47.6,1.0,0.0,20.0,90.0,200.0,14.0,26.67,40.0,1.0
206,1,h_var_4m,4.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=132496000.0 is outside of the moment–curvature range of the cross-section [53029.849994790566, 131038332.84691662]",280.0,35.7,52.6,142.9,0.0,0.0,24.0,45.0,200.0,32.0,48.0,120.0,1.0
